customer_id,Full_name,email,Age,Gender,Marital_Status,Family_Size,Dependent count,Occupation,Occupation type,Monthly_Income,KYC status,City,Kids_in_Household,App_Installed,Existing Customer,Credit score,Social_Media_Active
CUST4283,Pooja Kapoor,pooja.kapoor4283@example.com,35,Female,Single,1,2,Architect,Full-time,67598,N,Pune,0,N,N,528,Y
CUST4284,Karan Kapoor,karan.kapoor4284@example.com,47,Female,Married,2,0,Homemaker,Part-time,39698,Y,Kochi,2,N,N,557,N
CUST4285,Suresh Kapoor,suresh.kapoor4285@example.com,46,Male,Married,2,2,Engineer,Part-time,67541,N,Kolkata,2,Y,Y,529,Y
CUST4286,Suresh Reddy,suresh.reddy4286@example.com,57,Male,Married,2,0,Doctor,Full-time,199799,N,Mumbai,2,Y,Y,579,Y
CUST4287,Amit Malhotra,amit.malhotra4287@example.com,19,Female,Single,0,1,Teacher,Full-time,49428,Y,Kochi,0,N,N,590,Y
CUST4288,Sneha Iyer,sneha.iyer4288@example.com,47,Female,Married,3,2,Advocate,Part-time,186128,Y,Chandigarh,0,N,Y,642,N
CUST4289,Riya Verma,riya.verma4289@example.com,47,Male,Single,3,2,Homemaker,Full-time,78392,N,Jaipur,0,Y,Y,588,N
CUST4290,Arjun Nair,arjun.nair4290@example.com,33,Female,Single,2,3,Civil Servant,Part-time,79782,Y,Delhi,0,N,Y,634,Y
CUST4291,Kavya Gupta,kavya.gupta4291@example.com,26,Male,Married,1,0,Pharmacist,Part-time,130337,Y,Chandigarh,2,Y,N,616,Y
CUST4292,Karan Sinha,karan.sinha4292@example.com,36,Male,Married,0,1,Doctor,Full-time,221997,Y,Kolkata,2,Y,N,518,Y
CUST4293,Nikhil Das,nikhil.das4293@example.com,43,Female,Married,3,4,Pharmacist,Full-time,114539,N,Bengaluru,3,Y,N,487,N
CUST4294,Sneha Iyer,sneha.iyer4294@example.com,21,Female,Married,3,3,Banker,Full-time,50899,N,Indore,2,Y,N,549,Y
CUST4295,Nikhil Reddy,nikhil.reddy4295@example.com,51,Male,Single,1,0,Pharmacist,Part-time,185922,Y,Patna,0,N,Y,693,N
CUST4296,Rahul Verma,rahul.verma4296@example.com,18,Male,Single,3,2,Architect,Full-time,47020,Y,Chennai,0,N,N,561,N
CUST4297,Kavya Iyer,kavya.iyer4297@example.com,56,Female,Married,1,2,Pharmacist,Full-time,76911,Y,Delhi,3,N,N,697,N
CUST4298,Sneha Iyer,sneha.iyer4298@example.com,26,Female,Single,0,2,Architect,Full-time,140846,N,Jaipur,0,N,Y,553,N
CUST4299,Kavya Sinha,kavya.sinha4299@example.com,46,Female,Single,1,1,Banker,Full-time,219439,N,Delhi,0,Y,Y,529,Y
CUST4300,Neha Mehta,neha.mehta4300@example.com,24,Female,Single,1,2,Engineer,Part-time,32879,Y,Delhi,0,N,N,575,N
CUST4301,Pooja Kulkarni,pooja.kulkarni4301@example.com,57,Male,Married,1,3,IT Professional,Part-time,185077,Y,Mumbai,3,N,N,555,N
CUST4302,Kavya Banerjee,kavya.banerjee4302@example.com,56,Female,Single,1,0,Pharmacist,Part-time,130369,N,Hyderabad,0,Y,N,540,Y
CUST4303,Rohit Kulkarni,rohit.kulkarni4303@example.com,53,Female,Married,1,1,Homemaker,Part-time,50491,Y,Ahmedabad,1,Y,Y,462,N
CUST4304,Nikhil Nair,nikhil.nair4304@example.com,59,Male,Married,2,0,Pharmacist,Full-time,74720,Y,Bengaluru,0,N,Y,532,N
CUST4305,Meera Reddy,meera.reddy4305@example.com,22,Female,Married,3,2,Civil Servant,Full-time,56245,Y,Jaipur,1,N,N,632,N
CUST4306,Neha Gupta,neha.gupta4306@example.com,30,Male,Married,2,0,Engineer,Full-time,50251,Y,Hyderabad,2,N,Y,528,N
CUST4307,Rahul Patel,rahul.patel4307@example.com,50,Female,Married,1,3,Homemaker,Full-time,63597,Y,Ahmedabad,3,N,N,685,Y
CUST4308,Anjali Mehta,anjali.mehta4308@example.com,54,Female,Married,2,2,Advocate,Part-time,159393,Y,Delhi,3,N,Y,648,N
CUST4309,Suresh Sinha,suresh.sinha4309@example.com,40,Female,Married,2,4,Homemaker,Part-time,207768,N,Pune,3,N,N,669,N
CUST4310,Anjali Joshi,anjali.joshi4310@example.com,46,Female,Single,3,3,Homemaker,Full-time,150284,N,Bengaluru,0,N,Y,551,Y
CUST4311,Riya Verma,riya.verma4311@example.com,39,Male,Single,3,0,Homemaker,Part-time,26334,N,Chandigarh,0,Y,N,531,Y
CUST4312,Riya Gupta,riya.gupta4312@example.com,50,Female,Married,2,4,Civil Servant,Part-time,152180,N,Indore,0,Y,Y,486,N
CUST4313,Arjun Sharma,arjun.sharma4313@example.com,32,Female,Single,2,1,Homemaker,Part-time,134386,N,Kochi,0,Y,N,628,Y
CUST4314,Vikram Nair,vikram.nair4314@example.com,45,Male,Single,2,1,Engineer,Full-time,214099,N,Lucknow,0,N,N,467,N
CUST4315,Rahul Mehta,rahul.mehta4315@example.com,48,Male,Married,1,1,Teacher,Part-time,104703,N,Kolkata,0,Y,Y,537,Y
CUST4316,Karan Joshi,karan.joshi4316@example.com,20,Male,Single,0,4,Doctor,Part-time,25647,Y,Jaipur,0,Y,Y,481,N
CUST4317,Suresh Mehta,suresh.mehta4317@example.com,56,Female,Married,1,1,Homemaker,Part-time,206730,Y,Pune,3,Y,Y,540,N
CUST4318,Pooja Nair,pooja.nair4318@example.com,60,Male,Single,0,3,Advocate,Full-time,199797,N,Ahmedabad,0,Y,Y,478,N
CUST4319,Karan Das,karan.das4319@example.com,36,Female,Single,2,4,Teacher,Full-time,112692,Y,Pune,0,N,Y,622,Y
CUST4320,Priya Verma,priya.verma4320@example.com,56,Male,Married,1,0,Homemaker,Part-time,239669,N,Lucknow,0,N,N,587,Y
CUST4321,Kavya Reddy,kavya.reddy4321@example.com,24,Female,Married,1,4,Homemaker,Full-time,58222,N,Delhi,2,Y,Y,503,Y
CUST4322,Karan Kulkarni,karan.kulkarni4322@example.com,36,Female,Single,0,2,Pharmacist,Full-time,162503,Y,Pune,0,N,N,459,Y
CUST4323,Riya Kapoor,riya.kapoor4323@example.com,58,Female,Married,0,4,Doctor,Full-time,247779,Y,Jaipur,0,N,Y,569,Y
CUST4324,Meera Mehta,meera.mehta4324@example.com,23,Female,Single,0,0,Engineer,Part-time,29787,N,Bhopal,0,Y,Y,624,N
CUST4325,Kavya Iyer,kavya.iyer4325@example.com,56,Male,Single,0,4,Doctor,Full-time,86990,N,Bhopal,0,Y,Y,556,N
CUST4326,Nikhil Reddy,nikhil.reddy4326@example.com,28,Male,Married,1,0,Banker,Full-time,34291,N,Mumbai,0,Y,N,528,Y
CUST4327,Meera Malhotra,meera.malhotra4327@example.com,38,Male,Married,0,3,Banker,Part-time,158809,N,Indore,1,N,Y,654,Y
CUST4328,Priya Nair,priya.nair4328@example.com,21,Male,Single,2,3,IT Professional,Full-time,43765,Y,Bhopal,0,Y,N,500,Y
CUST4329,Rahul Sharma,rahul.sharma4329@example.com,24,Female,Married,2,0,Doctor,Full-time,66347,N,Hyderabad,1,Y,N,609,N
CUST4330,Vikram Joshi,vikram.joshi4330@example.com,52,Male,Married,1,1,IT Professional,Full-time,216571,Y,Jaipur,3,N,N,566,Y
CUST4331,Meera Banerjee,meera.banerjee4331@example.com,58,Female,Married,3,4,Pharmacist,Full-time,156212,Y,Mumbai,3,Y,N,562,Y
CUST4332,Kavya Reddy,kavya.reddy4332@example.com,41,Female,Married,2,3,IT Professional,Part-time,229081,Y,Ahmedabad,1,N,Y,605,N
CUST4333,Kavya Sinha,kavya.sinha4333@example.com,45,Male,Married,1,2,Teacher,Full-time,178441,Y,Lucknow,3,N,N,571,N
CUST4334,Amit Malhotra,amit.malhotra4334@example.com,58,Female,Married,3,0,Teacher,Full-time,159502,Y,Hyderabad,1,Y,Y,458,Y
CUST4335,Rohit Sharma,rohit.sharma4335@example.com,42,Male,Single,3,0,Advocate,Full-time,241350,Y,Patna,0,N,Y,495,Y
CUST4336,Nikhil Reddy,nikhil.reddy4336@example.com,40,Female,Married,1,0,Pharmacist,Part-time,122073,Y,Chandigarh,1,Y,N,463,Y
CUST4337,Kavya Reddy,kavya.reddy4337@example.com,38,Male,Married,2,2,Architect,Part-time,115463,Y,Mumbai,0,Y,Y,640,Y
CUST4338,Sneha Kapoor,sneha.kapoor4338@example.com,33,Male,Single,1,2,IT Professional,Part-time,39199,Y,Chennai,0,N,N,653,N
CUST4339,Rahul Kapoor,rahul.kapoor4339@example.com,20,Male,Single,3,3,Banker,Part-time,52175,N,Pune,0,N,Y,549,N
CUST4340,Amit Nair,amit.nair4340@example.com,57,Female,Married,2,4,Pharmacist,Full-time,161400,N,Bhopal,0,Y,Y,471,Y
CUST4341,Suresh Kulkarni,suresh.kulkarni4341@example.com,41,Male,Married,0,4,Homemaker,Full-time,97162,N,Bengaluru,0,Y,N,617,Y
CUST4342,Meera Gupta,meera.gupta4342@example.com,55,Male,Married,1,4,Architect,Part-time,205005,Y,Bengaluru,2,Y,N,504,N
CUST4343,Kavya Kulkarni,kavya.kulkarni4343@example.com,41,Female,Single,3,3,Homemaker,Full-time,216909,Y,Delhi,0,Y,N,653,Y
CUST4344,Sneha Reddy,sneha.reddy4344@example.com,51,Female,Single,0,1,Doctor,Part-time,143772,Y,Pune,0,Y,N,524,Y
CUST4345,Rahul Joshi,rahul.joshi4345@example.com,51,Male,Single,3,1,Architect,Part-time,223167,N,Kolkata,0,N,Y,638,N
CUST4346,Priya Kulkarni,priya.kulkarni4346@example.com,49,Female,Single,3,3,IT Professional,Part-time,148525,Y,Chennai,0,N,N,516,N
CUST4347,Vikram Malhotra,vikram.malhotra4347@example.com,48,Female,Single,1,0,Architect,Part-time,192950,Y,Patna,0,Y,Y,643,N
CUST4348,Anjali Joshi,anjali.joshi4348@example.com,28,Male,Single,1,1,Pharmacist,Part-time,53087,N,Kochi,0,Y,N,639,N
CUST4349,Priya Iyer,priya.iyer4349@example.com,21,Female,Married,2,0,Doctor,Full-time,64167,N,Kolkata,3,N,N,610,Y
CUST4350,Karan Das,karan.das4350@example.com,52,Male,Married,3,0,Pharmacist,Full-time,148147,Y,Bhopal,2,N,Y,558,Y
CUST4351,Riya Das,riya.das4351@example.com,25,Male,Single,1,4,Homemaker,Part-time,144711,Y,Mumbai,0,N,Y,552,N
CUST4352,Rahul Kapoor,rahul.kapoor4352@example.com,21,Female,Married,2,3,Teacher,Part-time,60123,N,Bhopal,2,N,N,646,N
CUST4353,Rohit Sinha,rohit.sinha4353@example.com,43,Male,Married,0,2,IT Professional,Full-time,237995,N,Indore,3,N,Y,526,N
CUST4354,Meera Patel,meera.patel4354@example.com,40,Female,Single,0,3,Banker,Part-time,25737,Y,Hyderabad,0,Y,Y,623,N
CUST4355,Neha Joshi,neha.joshi4355@example.com,48,Male,Single,1,2,Banker,Full-time,95032,Y,Jaipur,0,N,Y,551,Y
CUST4356,Suresh Reddy,suresh.reddy4356@example.com,60,Female,Single,2,2,Advocate,Part-time,134335,N,Kolkata,0,Y,Y,512,Y
CUST4357,Karan Sharma,karan.sharma4357@example.com,31,Female,Single,1,2,Doctor,Full-time,88795,Y,Bengaluru,0,N,Y,460,Y
CUST4358,Sneha Das,sneha.das4358@example.com,45,Female,Single,1,1,Pharmacist,Full-time,203187,Y,Patna,0,N,Y,638,Y
CUST4359,Karan Banerjee,karan.banerjee4359@example.com,55,Female,Married,1,1,Teacher,Full-time,161889,N,Pune,0,Y,N,601,Y
CUST4360,Rahul Verma,rahul.verma4360@example.com,51,Male,Married,3,4,Civil Servant,Full-time,227128,Y,Hyderabad,1,Y,Y,581,Y
CUST4361,Nikhil Joshi,nikhil.joshi4361@example.com,49,Female,Single,2,1,IT Professional,Part-time,197414,Y,Bengaluru,0,N,Y,666,Y
CUST4362,Pooja Mehta,pooja.mehta4362@example.com,27,Female,Married,1,1,Civil Servant,Full-time,38590,Y,Chandigarh,1,N,Y,556,N
CUST4363,Pooja Malhotra,pooja.malhotra4363@example.com,34,Female,Single,3,0,Pharmacist,Full-time,128049,Y,Kolkata,0,N,N,502,N
CUST4364,Nikhil Kapoor,nikhil.kapoor4364@example.com,20,Male,Single,1,2,Engineer,Part-time,43760,N,Bhopal,0,N,N,645,Y
CUST4365,Amit Sharma,amit.sharma4365@example.com,39,Male,Married,2,1,Civil Servant,Part-time,242788,Y,Kochi,1,N,Y,558,N
CUST4366,Riya Malhotra,riya.malhotra4366@example.com,27,Female,Single,0,0,IT Professional,Part-time,85905,Y,Mumbai,0,Y,Y,639,N
CUST4367,Vikram Gupta,vikram.gupta4367@example.com,36,Male,Single,3,2,Advocate,Part-time,162679,N,Indore,0,N,Y,657,N
CUST4368,Riya Banerjee,riya.banerjee4368@example.com,54,Female,Married,3,1,Pharmacist,Part-time,244281,Y,Lucknow,2,N,Y,634,N
CUST4369,Vikram Nair,vikram.nair4369@example.com,53,Female,Married,0,0,Banker,Full-time,240899,Y,Chennai,0,Y,Y,466,Y
CUST4370,Neha Kulkarni,neha.kulkarni4370@example.com,45,Male,Single,0,1,Engineer,Part-time,132394,N,Delhi,0,Y,Y,627,Y
CUST4371,Amit Nair,amit.nair4371@example.com,54,Female,Married,2,3,Advocate,Full-time,249962,N,Indore,1,Y,N,588,N
CUST4372,Riya Nair,riya.nair4372@example.com,38,Female,Single,0,4,Pharmacist,Full-time,40654,Y,Mumbai,0,N,N,681,N
CUST4373,Rahul Sharma,rahul.sharma4373@example.com,52,Female,Married,0,4,Civil Servant,Part-time,185244,Y,Delhi,2,Y,Y,472,Y
CUST4374,Suresh Sharma,suresh.sharma4374@example.com,55,Female,Married,2,4,Banker,Part-time,159817,Y,Bhopal,1,N,Y,468,Y
CUST4375,Riya Sinha,riya.sinha4375@example.com,56,Female,Single,2,0,Pharmacist,Part-time,89350,Y,Ahmedabad,0,Y,N,698,Y
CUST4376,Neha Verma,neha.verma4376@example.com,55,Male,Single,0,2,Advocate,Full-time,178260,N,Hyderabad,0,N,N,451,Y
CUST4377,Suresh Kapoor,suresh.kapoor4377@example.com,39,Female,Single,1,4,Homemaker,Part-time,133321,Y,Chandigarh,0,Y,Y,620,N
CUST4378,Suresh Sharma,suresh.sharma4378@example.com,42,Male,Married,0,2,IT Professional,Full-time,74042,N,Patna,3,Y,Y,467,N
CUST4379,Rohit Kulkarni,rohit.kulkarni4379@example.com,57,Female,Married,1,4,Doctor,Full-time,97199,Y,Hyderabad,0,N,N,641,N
CUST4380,Suresh Sinha,suresh.sinha4380@example.com,27,Male,Single,0,1,Advocate,Part-time,95422,N,Ahmedabad,0,N,Y,465,N
CUST4381,Amit Nair,amit.nair4381@example.com,49,Male,Single,1,0,Architect,Full-time,195259,N,Chennai,0,Y,Y,690,N
CUST4382,Nikhil Kapoor,nikhil.kapoor4382@example.com,31,Male,Married,0,2,Doctor,Full-time,26314,Y,Kochi,3,Y,Y,587,N
CUST4383,Priya Patel,priya.patel4383@example.com,54,Male,Married,1,3,Homemaker,Part-time,230507,N,Hyderabad,1,N,Y,607,Y
CUST4384,Priya Sharma,priya.sharma4384@example.com,28,Male,Married,0,3,Advocate,Full-time,90440,Y,Hyderabad,0,N,N,501,N
CUST4385,Sneha Gupta,sneha.gupta4385@example.com,32,Male,Married,1,4,Engineer,Part-time,59933,N,Lucknow,2,Y,Y,520,N
CUST4386,Amit Joshi,amit.joshi4386@example.com,21,Male,Married,3,0,Banker,Full-time,50140,N,Chennai,0,Y,N,593,N
CUST4387,Rahul Verma,rahul.verma4387@example.com,44,Female,Single,0,1,Civil Servant,Full-time,81120,N,Ahmedabad,0,Y,N,548,Y
CUST4388,Suresh Iyer,suresh.iyer4388@example.com,18,Female,Single,1,0,Advocate,Full-time,58350,N,Chandigarh,0,Y,N,579,N
CUST4389,Pooja Iyer,pooja.iyer4389@example.com,34,Female,Married,2,4,Homemaker,Part-time,26364,N,Indore,0,N,N,529,N
CUST4390,Pooja Kulkarni,pooja.kulkarni4390@example.com,57,Male,Married,3,1,Doctor,Full-time,56992,N,Mumbai,0,Y,Y,455,N
CUST4391,Neha Gupta,neha.gupta4391@example.com,42,Male,Married,0,4,Engineer,Full-time,106998,Y,Mumbai,0,N,Y,684,N
CUST4392,Arjun Iyer,arjun.iyer4392@example.com,18,Female,Single,2,1,Engineer,Part-time,34633,N,Kochi,0,N,Y,480,N
CUST4393,Meera Nair,meera.nair4393@example.com,57,Female,Single,3,0,Pharmacist,Full-time,149306,Y,Pune,0,Y,N,537,Y
CUST4394,Rohit Patel,rohit.patel4394@example.com,48,Female,Single,1,1,Engineer,Full-time,68014,N,Patna,0,N,N,603,N
CUST4395,Amit Nair,amit.nair4395@example.com,60,Female,Single,0,1,Teacher,Full-time,164364,N,Ahmedabad,0,N,N,482,Y
CUST4396,Riya Kulkarni,riya.kulkarni4396@example.com,30,Female,Married,3,3,IT Professional,Part-time,134705,Y,Indore,2,N,Y,647,N
CUST4397,Rahul Sinha,rahul.sinha4397@example.com,60,Male,Single,2,1,IT Professional,Full-time,54941,N,Ahmedabad,0,N,Y,560,Y
CUST4398,Meera Gupta,meera.gupta4398@example.com,20,Male,Single,1,3,IT Professional,Part-time,49768,Y,Hyderabad,0,Y,N,454,N
CUST4399,Amit Kulkarni,amit.kulkarni4399@example.com,38,Male,Single,1,4,Pharmacist,Full-time,204816,N,Bhopal,0,N,Y,503,N
CUST4400,Amit Banerjee,amit.banerjee4400@example.com,21,Male,Married,2,3,Teacher,Part-time,32156,Y,Jaipur,3,Y,Y,470,N
CUST4401,Suresh Joshi,suresh.joshi4401@example.com,19,Male,Single,2,3,Banker,Full-time,58482,N,Chennai,0,N,Y,505,Y
CUST4402,Arjun Iyer,arjun.iyer4402@example.com,48,Male,Single,0,1,Doctor,Part-time,236633,Y,Ahmedabad,0,N,Y,608,N
CUST4403,Anjali Kapoor,anjali.kapoor4403@example.com,52,Male,Single,3,4,Engineer,Full-time,246580,N,Chandigarh,0,Y,N,583,Y
CUST4404,Rohit Verma,rohit.verma4404@example.com,32,Male,Single,3,0,Engineer,Part-time,86479,Y,Chandigarh,0,Y,N,631,N
CUST4405,Rohit Reddy,rohit.reddy4405@example.com,30,Male,Single,1,2,Engineer,Part-time,81567,N,Ahmedabad,0,N,Y,606,N
CUST4406,Meera Malhotra,meera.malhotra4406@example.com,37,Female,Single,3,3,Advocate,Part-time,125646,N,Bengaluru,0,Y,Y,475,N
CUST4407,Nikhil Verma,nikhil.verma4407@example.com,42,Female,Married,2,4,Homemaker,Part-time,224003,N,Delhi,1,N,Y,509,N
CUST4408,Meera Gupta,meera.gupta4408@example.com,54,Female,Single,1,4,Pharmacist,Part-time,189473,N,Chennai,0,Y,N,631,N
CUST4409,Rahul Das,rahul.das4409@example.com,38,Male,Married,2,0,Architect,Part-time,58510,N,Lucknow,1,Y,Y,674,N
CUST4410,Karan Malhotra,karan.malhotra4410@example.com,37,Male,Married,0,1,Banker,Part-time,51435,Y,Indore,1,N,Y,636,N
CUST4411,Rahul Sinha,rahul.sinha4411@example.com,36,Female,Married,1,3,Architect,Part-time,242818,Y,Ahmedabad,3,N,N,520,N
CUST4412,Nikhil Gupta,nikhil.gupta4412@example.com,49,Male,Married,3,0,Doctor,Part-time,178042,N,Bengaluru,3,N,Y,497,N
CUST4413,Priya Reddy,priya.reddy4413@example.com,46,Male,Married,2,2,Banker,Full-time,201191,N,Kochi,2,Y,Y,506,Y
CUST4414,Amit Joshi,amit.joshi4414@example.com,54,Female,Married,3,1,Civil Servant,Part-time,193670,N,Indore,0,N,Y,524,Y
CUST4415,Nikhil Iyer,nikhil.iyer4415@example.com,30,Male,Married,2,0,Doctor,Full-time,49310,Y,Bengaluru,0,N,N,615,N
CUST4416,Amit Sinha,amit.sinha4416@example.com,56,Female,Married,2,1,Teacher,Full-time,162527,Y,Bengaluru,0,Y,N,596,N
CUST4417,Pooja Iyer,pooja.iyer4417@example.com,37,Female,Married,3,3,Advocate,Part-time,124117,N,Ahmedabad,3,N,N,567,N
CUST4418,Sneha Sharma,sneha.sharma4418@example.com,56,Female,Single,3,4,Banker,Full-time,140294,Y,Bhopal,0,N,Y,676,Y
CUST4419,Anjali Banerjee,anjali.banerjee4419@example.com,29,Female,Single,2,2,Banker,Full-time,81471,Y,Ahmedabad,0,N,N,579,N
CUST4420,Neha Joshi,neha.joshi4420@example.com,39,Female,Single,3,1,IT Professional,Part-time,231732,Y,Delhi,0,Y,N,621,Y
CUST4421,Vikram Malhotra,vikram.malhotra4421@example.com,36,Female,Single,0,3,Teacher,Part-time,218121,Y,Indore,0,N,Y,519,N
CUST4422,Neha Das,neha.das4422@example.com,51,Female,Single,3,1,Homemaker,Part-time,62858,Y,Jaipur,0,Y,N,497,N
CUST4423,Arjun Kapoor,arjun.kapoor4423@example.com,41,Female,Single,0,4,Advocate,Full-time,121904,N,Hyderabad,0,Y,N,468,Y
CUST4424,Rohit Reddy,rohit.reddy4424@example.com,33,Female,Single,1,3,Civil Servant,Full-time,127388,Y,Hyderabad,0,N,Y,678,Y
CUST4425,Priya Sinha,priya.sinha4425@example.com,28,Female,Married,2,0,Pharmacist,Part-time,64169,N,Chennai,2,Y,Y,503,N
CUST4426,Riya Nair,riya.nair4426@example.com,58,Male,Married,2,1,Architect,Part-time,169032,N,Bengaluru,1,N,Y,637,N
CUST4427,Nikhil Sharma,nikhil.sharma4427@example.com,21,Female,Married,1,3,Teacher,Full-time,28528,N,Chandigarh,3,Y,Y,564,N
CUST4428,Arjun Kulkarni,arjun.kulkarni4428@example.com,60,Female,Single,2,3,IT Professional,Part-time,103114,N,Chandigarh,0,Y,Y,645,N
CUST4429,Vikram Kulkarni,vikram.kulkarni4429@example.com,54,Male,Single,2,2,Teacher,Part-time,187395,N,Bhopal,0,Y,N,682,N
CUST4430,Nikhil Mehta,nikhil.mehta4430@example.com,39,Male,Single,0,0,Engineer,Part-time,213792,Y,Bengaluru,0,N,N,482,Y
CUST4431,Kavya Nair,kavya.nair4431@example.com,28,Male,Single,0,4,Teacher,Part-time,56000,N,Kochi,0,N,Y,572,N
CUST4432,Rohit Sinha,rohit.sinha4432@example.com,26,Female,Single,2,1,Civil Servant,Full-time,55911,N,Pune,0,N,Y,648,Y
CUST4433,Priya Gupta,priya.gupta4433@example.com,49,Male,Married,2,2,Doctor,Full-time,245087,N,Bengaluru,0,Y,Y,513,Y
CUST4434,Karan Mehta,karan.mehta4434@example.com,54,Female,Married,0,1,Pharmacist,Full-time,179962,N,Bhopal,3,N,N,561,Y
CUST4435,Nikhil Das,nikhil.das4435@example.com,55,Female,Married,2,3,Advocate,Part-time,172504,Y,Chennai,2,N,N,672,N
CUST4436,Amit Joshi,amit.joshi4436@example.com,22,Male,Married,3,2,Homemaker,Full-time,51340,N,Kochi,1,Y,N,450,N
CUST4437,Kavya Das,kavya.das4437@example.com,45,Female,Married,2,1,Architect,Full-time,121322,Y,Hyderabad,2,N,Y,473,N
CUST4438,Rohit Malhotra,rohit.malhotra4438@example.com,47,Male,Single,1,4,Homemaker,Full-time,151495,N,Indore,0,Y,Y,659,Y
CUST4439,Pooja Kapoor,pooja.kapoor4439@example.com,42,Female,Married,1,4,Teacher,Full-time,227118,Y,Chennai,1,N,Y,499,N
CUST4440,Riya Kulkarni,riya.kulkarni4440@example.com,49,Male,Single,0,3,Banker,Part-time,98774,Y,Kochi,0,Y,Y,573,N
CUST4441,Suresh Das,suresh.das4441@example.com,56,Female,Married,3,4,Pharmacist,Full-time,222703,N,Kolkata,3,N,Y,591,Y
CUST4442,Amit Malhotra,amit.malhotra4442@example.com,58,Female,Single,1,2,Homemaker,Part-time,197947,Y,Pune,0,N,N,672,N
CUST4443,Rohit Joshi,rohit.joshi4443@example.com,60,Male,Married,2,2,Teacher,Full-time,238274,Y,Hyderabad,0,N,N,632,N
CUST4444,Neha Joshi,neha.joshi4444@example.com,36,Male,Single,1,4,Civil Servant,Full-time,153517,Y,Pune,0,Y,Y,526,N
CUST4445,Neha Sharma,neha.sharma4445@example.com,28,Male,Single,1,1,IT Professional,Part-time,117165,Y,Kolkata,0,N,N,642,Y
CUST4446,Riya Reddy,riya.reddy4446@example.com,57,Male,Married,0,4,Civil Servant,Full-time,29308,N,Lucknow,3,N,N,691,Y
CUST4447,Vikram Kulkarni,vikram.kulkarni4447@example.com,37,Female,Single,0,1,Teacher,Full-time,36169,N,Lucknow,0,N,Y,502,N
CUST4448,Neha Gupta,neha.gupta4448@example.com,36,Female,Single,2,3,Banker,Part-time,185404,Y,Mumbai,0,Y,Y,585,N
CUST4449,Riya Sinha,riya.sinha4449@example.com,29,Female,Married,2,3,Pharmacist,Part-time,106288,N,Hyderabad,3,N,Y,648,Y
CUST4450,Meera Reddy,meera.reddy4450@example.com,31,Female,Married,0,2,IT Professional,Part-time,36941,N,Chandigarh,1,N,N,664,Y
CUST4451,Kavya Joshi,kavya.joshi4451@example.com,38,Female,Single,0,1,IT Professional,Full-time,131312,N,Bengaluru,0,N,N,676,Y
CUST4452,Priya Mehta,priya.mehta4452@example.com,60,Female,Single,1,0,Pharmacist,Full-time,207587,Y,Chennai,0,Y,Y,615,Y
CUST4453,Anjali Nair,anjali.nair4453@example.com,21,Male,Married,2,4,Civil Servant,Full-time,39278,Y,Delhi,1,N,Y,473,N
CUST4454,Rahul Malhotra,rahul.malhotra4454@example.com,42,Female,Single,2,2,Civil Servant,Part-time,99939,N,Bhopal,0,N,N,581,Y
CUST4455,Karan Sharma,karan.sharma4455@example.com,33,Female,Married,3,4,Architect,Part-time,85869,Y,Mumbai,0,Y,N,470,Y
CUST4456,Pooja Banerjee,pooja.banerjee4456@example.com,19,Female,Single,1,4,Civil Servant,Part-time,39457,Y,Indore,0,Y,Y,585,Y
CUST4457,Riya Verma,riya.verma4457@example.com,33,Male,Single,0,1,IT Professional,Full-time,28573,N,Kolkata,0,N,N,644,N
CUST4458,Sneha Verma,sneha.verma4458@example.com,33,Female,Married,3,3,Teacher,Part-time,32657,N,Indore,0,N,Y,526,N
CUST4459,Riya Patel,riya.patel4459@example.com,47,Male,Married,0,4,Civil Servant,Part-time,233511,N,Ahmedabad,1,N,Y,640,N
CUST4460,Suresh Iyer,suresh.iyer4460@example.com,58,Male,Married,1,2,IT Professional,Full-time,135182,Y,Bengaluru,3,Y,Y,582,Y
CUST4461,Vikram Patel,vikram.patel4461@example.com,30,Female,Married,3,2,Doctor,Part-time,90247,N,Indore,3,N,Y,573,Y
CUST4462,Priya Gupta,priya.gupta4462@example.com,37,Female,Single,0,3,Banker,Full-time,210306,Y,Kochi,0,Y,N,668,Y
CUST4463,Vikram Sinha,vikram.sinha4463@example.com,19,Male,Single,2,2,Engineer,Part-time,26171,Y,Pune,0,Y,N,633,N
CUST4464,Pooja Patel,pooja.patel4464@example.com,58,Male,Married,3,0,Teacher,Part-time,74203,Y,Chandigarh,2,Y,Y,473,Y
CUST4465,Anjali Iyer,anjali.iyer4465@example.com,47,Male,Married,2,3,Architect,Full-time,31626,N,Kolkata,1,Y,N,514,N
CUST4466,Sneha Patel,sneha.patel4466@example.com,23,Female,Married,0,4,Teacher,Part-time,42513,Y,Chandigarh,3,N,N,548,N
CUST4467,Vikram Reddy,vikram.reddy4467@example.com,28,Male,Married,2,4,Architect,Part-time,92997,N,Hyderabad,2,N,Y,565,N
CUST4468,Kavya Sinha,kavya.sinha4468@example.com,48,Female,Married,0,3,Homemaker,Full-time,176390,N,Lucknow,3,N,N,537,Y
CUST4469,Riya Patel,riya.patel4469@example.com,47,Male,Single,1,0,Teacher,Part-time,160809,N,Bengaluru,0,N,N,552,N
CUST4470,Riya Malhotra,riya.malhotra4470@example.com,31,Female,Single,2,3,Teacher,Full-time,54994,Y,Kolkata,0,Y,N,679,N
